episode_index,dataset_from_index,dataset_to_index,length,task,official_env,fully_within_single_scene,overlap_frames
7430,445484,445549,65,close_drawer: push the drawer,B,True,"{""B"": 65}"
7431,445549,445614,65,turn_on_led: push the button to turn on the green light,B,True,"{""B"": 65}"
7432,445614,445661,47,stack_block: place the grasped block on top of another block,B,True,"{""B"": 47}"
7433,445661,445726,65,lift_pink_block_drawer: grasp the pink block from the drawer,B,True,"{""B"": 65}"
7434,445726,445791,65,lift_pink_block_slider: in the slider pick up the pink block,B,True,"{""B"": 65}"
7435,445791,445856,65,lift_pink_block_drawer: pick up the pink block from the drawer,B,True,"{""B"": 65}"
7436,445856,445921,65,open_drawer: grasp the drawer handle and open it,B,True,"{""B"": 65}"
7437,445921,445986,65,move_slider_left: slide the door all the way to the left,B,True,"{""B"": 65}"
7438,445986,446035,49,place_in_drawer: put the block in the drawer,B,True,"{""B"": 49}"
7439,446035,446100,65,lift_blue_block_drawer: grasp the blue block from the drawer,B,True,"{""B"": 65}"
7440,446100,446165,65,turn_on_lightbulb: move the light switch to turn on the yellow light,B,True,"{""B"": 65}"
7441,446165,446230,65,lift_blue_block_drawer: pick up the blue block from the drawer,B,True,"{""B"": 65}"
7442,446230,446270,40,place_in_drawer: store the block in the drawer,B,True,"{""B"": 40}"
7443,446270,446335,65,close_drawer: close the drawer,B,True,"{""B"": 65}"
7444,446335,446400,65,move_slider_left: push the door to the left,B,True,"{""B"": 65}"
7445,446400,446465,65,open_drawer: grasp the handle of the drawer and open it,B,True,"{""B"": 65}"
7446,446465,446530,65,move_slider_left: grasp the door handle and slide the door to the left,B,True,"{""B"": 65}"
7447,446530,446595,65,"rotate_pink_block_right: grasp the pink block, then turn it right",B,True,"{""B"": 65}"
7448,446595,446660,65,turn_on_led: toggle the button to turn on the led,B,True,"{""B"": 65}"
7449,446660,446725,65,lift_pink_block_table: grasp the pink block and lift it up,B,True,"{""B"": 65}"
7450,446725,446790,65,turn_on_lightbulb: move the light switch to turn on the light bulb,B,True,"{""B"": 65}"
7451,446790,446855,65,place_in_slider: put the grasped object in the slider,B,True,"{""B"": 65}"
7452,446855,446920,65,turn_off_lightbulb: move the light switch to turn off the light bulb,B,True,"{""B"": 65}"
7453,446920,446960,40,place_in_drawer: go towards the drawer and place the object,B,True,"{""B"": 40}"
7454,446960,447025,65,lift_pink_block_table: lift the pink block from the table,B,True,"{""B"": 65}"
7455,447025,447090,65,turn_off_led: push down the button to turn off the led light,B,True,"{""B"": 65}"
7456,447090,447155,65,turn_off_led: push the button to turn off the led light,B,True,"{""B"": 65}"
7457,447155,447220,65,move_slider_left: move the sliding door to the left,B,True,"{""B"": 65}"
7458,447220,447285,65,"move_slider_right: grasp the door handle, then slide the door to the right",B,True,"{""B"": 65}"
7459,447285,447350,65,close_drawer: push the drawer,B,True,"{""B"": 65}"
7460,447350,447415,65,turn_off_lightbulb: turn off the yellow light,B,True,"{""B"": 65}"
7461,447415,447480,65,place_in_drawer: go towards the drawer and store the object,B,True,"{""B"": 65}"
7462,447480,447545,65,"open_drawer: grasp the handle of the drawer, then open it",B,True,"{""B"": 65}"
7463,447545,447581,36,place_in_slider: put the block in the sliding cabinet,B,True,"{""B"": 36}"
7464,447581,447646,65,push_pink_block_right: sweep the pink block to the right,B,True,"{""B"": 65}"
7465,447646,447711,65,lift_red_block_drawer: pick up the red block in the drawer,B,True,"{""B"": 65}"
7466,447711,447776,65,"lift_red_block_table: grasp the red block, then lift it up",B,True,"{""B"": 65}"
7467,447776,447841,65,push_red_block_right: push right the red block,B,True,"{""B"": 65}"
7468,447841,447906,65,turn_on_led: toggle the button to turn on the led light,B,True,"{""B"": 65}"
7469,447906,447971,65,"move_slider_left: slide the door to the left, then let it go",B,True,"{""B"": 65}"
7470,447971,448036,65,lift_blue_block_slider: pick up the blue block from the shelf,B,True,"{""B"": 65}"
7471,448036,448101,65,lift_pink_block_table: lift the pink block,B,True,"{""B"": 65}"
7472,448101,448166,65,"place_in_drawer: move to the drawer, then place the object",B,True,"{""B"": 65}"
7473,448166,448231,65,open_drawer: open the drawer,B,True,"{""B"": 65}"
7474,448231,448296,65,turn_off_led: toggle the button to turn off the led light,B,True,"{""B"": 65}"
7475,448296,448361,65,lift_blue_block_slider: grasp the blue block lying in the cabinet,B,True,"{""B"": 65}"
7476,448361,448402,41,place_in_drawer: put the grasped object in the drawer,B,True,"{""B"": 41}"
7477,448402,448467,65,push_into_drawer: push the object into the drawer,B,True,"{""B"": 65}"
7478,448467,448506,39,turn_off_lightbulb: toggle the light switch to turn off the yellow light,B,True,"{""B"": 39}"
7479,448506,448571,65,"move_slider_right: grasp the door handle, then slide the door to the right",B,True,"{""B"": 65}"
7480,448571,448619,48,turn_off_led: toggle the button to turn off the led,B,True,"{""B"": 48}"
7481,448619,448684,65,move_slider_right: grasp the door handle and move the door to the right,B,True,"{""B"": 65}"
7482,448684,448749,65,"move_slider_right: grasp the door handle, then slide the door to the right",B,True,"{""B"": 65}"
7483,448749,448814,65,lift_blue_block_table: lift the blue block,B,True,"{""B"": 65}"
7484,448814,448879,65,turn_on_lightbulb: move the light switch to turn on the yellow light,B,True,"{""B"": 65}"
7485,448879,448944,65,lift_red_block_slider: pick up the red block from the sliding cabinet,B,True,"{""B"": 65}"
7486,448944,449009,65,"open_drawer: grasp the handle of the drawer, then open it",B,True,"{""B"": 65}"
7487,449009,449047,38,place_in_drawer: store the block in the drawer,B,True,"{""B"": 38}"
7488,449047,449112,65,lift_blue_block_drawer: go towards the blue block in the drawer and pick it up,B,True,"{""B"": 65}"
7489,449112,449177,65,open_drawer: pull the drawer,B,True,"{""B"": 65}"
7490,449177,449242,65,move_slider_right: move the door all the way to the right and let go,B,True,"{""B"": 65}"
7491,449242,449279,37,push_pink_block_left: sweep the pink block to the left,B,True,"{""B"": 37}"
7492,449279,449344,65,"open_drawer: grasp the handle of the drawer, then open it",B,True,"{""B"": 65}"
7493,449344,449409,65,lift_pink_block_table: grasp the pink block on the table and lift it up,B,True,"{""B"": 65}"
7494,449409,449474,65,push_red_block_right: go slide the red block to the right,B,True,"{""B"": 65}"
7495,449474,449539,65,lift_blue_block_slider: lift the blue block lying on the shelf,B,True,"{""B"": 65}"
7496,449539,449604,65,rotate_pink_block_left: grasp the pink block and turn it left,B,True,"{""B"": 65}"
7497,449604,449669,65,close_drawer: grasp the handle of the drawer and close it,B,True,"{""B"": 65}"
7498,449669,449734,65,lift_blue_block_slider: lift the blue block lying in the sliding cabinet,B,True,"{""B"": 65}"
7499,449734,449799,65,push_pink_block_right: slide the pink block to the right,B,True,"{""B"": 65}"
7500,449799,449864,65,turn_on_lightbulb: move up the switch,B,True,"{""B"": 65}"
7501,449864,449929,65,"close_drawer: grasp the handle of the drawer, then close it",B,True,"{""B"": 65}"
7502,449929,449994,65,push_into_drawer: sweep the block into the drawer,B,True,"{""B"": 65}"
7503,449994,450059,65,turn_on_led: push the button to turn on the green light,B,True,"{""B"": 65}"
7504,450059,450093,34,place_in_drawer: store the object in the drawer,B,True,"{""B"": 34}"
7505,450093,450158,65,turn_on_lightbulb: slide up the switch,B,True,"{""B"": 65}"
7506,450158,450223,65,"open_drawer: grasp the drawer handle, then open it",B,True,"{""B"": 65}"
7507,450223,450288,65,"close_drawer: grasp the drawer handle, then close it",B,True,"{""B"": 65}"
7508,450288,450353,65,open_drawer: open the drawer,B,True,"{""B"": 65}"
7509,450353,450418,65,lift_pink_block_slider: pick up the pink block from the shelf,B,True,"{""B"": 65}"
7510,450418,450483,65,lift_pink_block_drawer: go towards the pink block in the drawer and grasp it,B,True,"{""B"": 65}"
7511,450483,450532,49,turn_on_led: push down the button to turn on the led,B,True,"{""B"": 49}"
7512,450532,450572,40,stack_block: put the block on top of another block,B,True,"{""B"": 40}"
7513,450572,450637,65,turn_off_lightbulb: move down the switch,B,True,"{""B"": 65}"
7514,450637,450672,35,push_blue_block_left: push the blue block towards the left,B,True,"{""B"": 35}"
7515,450672,450737,65,turn_on_lightbulb: move the light switch to turn on the light bulb,B,True,"{""B"": 65}"
7516,450737,450802,65,"open_drawer: grasp the handle of the drawer, then open it",B,True,"{""B"": 65}"
7517,450802,450867,65,lift_red_block_slider: pick up the red block in the sliding cabinet,B,True,"{""B"": 65}"
7518,450867,450903,36,"move_slider_right: grasp the door handle, then move the door to the right",B,True,"{""B"": 36}"
7519,450903,450968,65,"close_drawer: grasp the handle of the drawer, then close it",B,True,"{""B"": 65}"
7520,450968,451033,65,turn_off_led: push the button to turn off the led light,B,True,"{""B"": 65}"
7521,451033,451098,65,turn_off_lightbulb: toggle the light switch to turn off the light bulb,B,True,"{""B"": 65}"
7522,451098,451163,65,open_drawer: go open the drawer,B,True,"{""B"": 65}"
7523,451163,451228,65,lift_red_block_slider: in the sliding cabinet grasp the red block,B,True,"{""B"": 65}"
7524,451228,451293,65,lift_blue_block_drawer: grasp the blue block in the drawer,B,True,"{""B"": 65}"
7525,451293,451336,43,place_in_slider: place the block in the sliding cabinet,B,True,"{""B"": 43}"
7526,451336,451401,65,lift_blue_block_slider: in the sliding cabinet grasp the blue block,B,True,"{""B"": 65}"
7527,451401,451466,65,close_drawer: push the drawer,B,True,"{""B"": 65}"
7528,451466,451531,65,stack_block: stack blocks on top of each other,B,True,"{""B"": 65}"
7529,451531,451575,44,push_blue_block_left: push the blue block towards the left,B,True,"{""B"": 44}"
7530,451575,451640,65,move_slider_right: move the door all the way to the right and let go,B,True,"{""B"": 65}"
7531,451640,451705,65,lift_blue_block_slider: pick up the blue block from the shelf,B,True,"{""B"": 65}"
7532,451705,451770,65,lift_blue_block_drawer: grasp the blue block lying in the drawer,B,True,"{""B"": 65}"
7533,451770,451835,65,lift_pink_block_slider: lift the pink block lying in the cabinet,B,True,"{""B"": 65}"
7534,451835,451900,65,close_drawer: grasp the drawer handle and close it,B,True,"{""B"": 65}"
7535,451900,451965,65,push_into_drawer: push the object into the drawer,B,True,"{""B"": 65}"
7536,451965,452002,37,place_in_drawer: put the block in the drawer,B,True,"{""B"": 37}"
7537,452002,452067,65,lift_pink_block_drawer: go towards the pink block in the drawer and pick it up,B,True,"{""B"": 65}"
7538,452067,452132,65,close_drawer: push the handle of the drawer,B,True,"{""B"": 65}"
7539,452132,452197,65,close_drawer: push the drawer,B,True,"{""B"": 65}"
7540,452197,452262,65,push_red_block_right: slide the red block towards the right,B,True,"{""B"": 65}"
7541,452262,452327,65,close_drawer: grasp the handle of the drawer and close it,B,True,"{""B"": 65}"
7542,452327,452392,65,lift_blue_block_drawer: grasp the blue block lying in the drawer,B,True,"{""B"": 65}"
7543,452392,452457,65,push_red_block_left: sweep the red block to the left,B,True,"{""B"": 65}"
7544,452457,452522,65,turn_on_led: toggle the button to turn on the led light,B,True,"{""B"": 65}"
7545,452522,452557,35,lift_pink_block_drawer: grasp the pink block lying in the drawer,B,True,"{""B"": 35}"
7546,452557,452598,41,place_in_drawer: move to the drawer and place the object,B,True,"{""B"": 41}"
7547,452598,452663,65,turn_on_lightbulb: slide up the switch,B,True,"{""B"": 65}"
7548,452663,452728,65,push_into_drawer: sweep the object into the drawer,B,True,"{""B"": 65}"
7549,452728,452793,65,"move_slider_right: grasp the door handle, then slide the door to the right",B,True,"{""B"": 65}"
7550,452793,452858,65,"open_drawer: grasp the drawer handle, then open it",B,True,"{""B"": 65}"
7551,452858,452923,65,lift_pink_block_table: pick up the pink block from the table,B,True,"{""B"": 65}"
7552,452923,452988,65,turn_off_lightbulb: move down the switch,B,True,"{""B"": 65}"
7553,452988,453053,65,rotate_pink_block_left: rotate the pink block to the left,B,True,"{""B"": 65}"
7554,453053,453118,65,unstack_block: collapse the stacked blocks,B,True,"{""B"": 65}"
7555,453118,453183,65,close_drawer: push the handle of the drawer,B,True,"{""B"": 65}"
7556,453183,453217,34,lift_blue_block_drawer: grasp the blue block from the drawer,B,True,"{""B"": 34}"
7557,453217,453282,65,lift_pink_block_slider: pick up the pink block from the shelf,B,True,"{""B"": 65}"
7558,453282,453324,42,place_in_slider: put the grasped object in the cabinet,B,True,"{""B"": 42}"
7559,453324,453366,42,"close_drawer: grasp the handle of the drawer, then close it",B,True,"{""B"": 42}"
7560,453366,453431,65,push_pink_block_right: go slide the pink block to the right,B,True,"{""B"": 65}"
7561,453431,453476,45,place_in_slider: put it in the slider,B,True,"{""B"": 45}"
7562,453476,453515,39,"place_in_drawer: move to the drawer, then place the object",B,True,"{""B"": 39}"
7563,453515,453553,38,lift_red_block_slider: pick up the red block from the sliding cabinet,B,True,"{""B"": 38}"
7564,453553,453618,65,turn_off_lightbulb: move down the switch,B,True,"{""B"": 65}"
7565,453618,453683,65,lift_pink_block_table: grasp the pink block and lift it up,B,True,"{""B"": 65}"
7566,453683,453748,65,lift_red_block_drawer: go towards the red block in the drawer and pick it up,B,True,"{""B"": 65}"
7567,453748,453813,65,stack_block: place the block on top of another block,B,True,"{""B"": 65}"
7568,453813,453862,49,place_in_slider: place the object in the sliding cabinet,B,True,"{""B"": 49}"
7569,453862,453927,65,turn_off_lightbulb: toggle the light switch to turn off the light bulb,B,True,"{""B"": 65}"
7570,453927,453992,65,open_drawer: grasp the handle of the drawer and open it,B,True,"{""B"": 65}"
7571,453992,454032,40,place_in_drawer: store the block in the drawer,B,True,"{""B"": 40}"
7572,454032,454097,65,turn_on_led: turn on the led light,B,True,"{""B"": 65}"
7573,454097,454162,65,push_blue_block_right: slide right the blue block,B,True,"{""B"": 65}"
7574,454162,454207,45,place_in_slider: place the object in the cabinet,B,True,"{""B"": 45}"
7575,454207,454243,36,place_in_slider: place the block in the cabinet,B,True,"{""B"": 36}"
7576,454243,454308,65,turn_on_led: push down the button to turn on the led,B,True,"{""B"": 65}"
7577,454308,454356,48,place_in_drawer: put the object in the drawer,B,True,"{""B"": 48}"
7578,454356,454405,49,lift_blue_block_slider: lift the blue block lying in the slider,B,True,"{""B"": 49}"
7579,454405,454470,65,turn_off_led: push the button to turn off the led light,B,True,"{""B"": 65}"
7580,454470,454507,37,place_in_drawer: store the grasped object in the drawer,B,True,"{""B"": 37}"
7581,454507,454572,65,place_in_slider: place in slider,B,True,"{""B"": 65}"
7582,454572,454637,65,lift_blue_block_drawer: grasp the blue block in the drawer,B,True,"{""B"": 65}"
