episode_index,length,dataset_from_index,dataset_to_index,original_frame_min,original_frame_max,official_env,fully_within_single_scene,env_counts,task_index
2574,43,153778,153821,1679649,1679691,A,True,"{""A"": 43}",367
2575,65,153821,153886,492382,492446,B,True,"{""B"": 65}",71
2576,65,153886,153951,252644,252708,B,True,"{""B"": 65}",96
2577,43,153951,153994,989553,989595,C,True,"{""C"": 43}",189
2578,65,153994,154059,517729,517793,B,True,"{""B"": 65}",325
2579,65,154059,154124,1433623,1433687,A,True,"{""A"": 65}",88
2580,65,154124,154189,1129265,1129329,C,True,"{""C"": 65}",134
2581,65,154189,154254,1224425,1224489,A,True,"{""A"": 65}",0
2582,42,154254,154296,1226941,1226982,A,True,"{""A"": 42}",102
2583,65,154296,154361,72952,73016,B,True,"{""B"": 65}",328
2584,65,154361,154426,258381,258445,B,True,"{""B"": 65}",174
2585,65,154426,154491,1205327,1205391,A,True,"{""A"": 65}",371
2586,65,154491,154556,1057732,1057796,C,True,"{""C"": 65}",26
2587,65,154556,154621,755007,755071,C,True,"{""C"": 65}",40
2588,65,154621,154686,94621,94685,B,True,"{""B"": 65}",273
2589,65,154686,154751,56685,56749,B,True,"{""B"": 65}",262
2590,65,154751,154816,1077457,1077521,C,True,"{""C"": 65}",341
2591,65,154816,154881,1079267,1079331,C,True,"{""C"": 65}",46
2592,65,154881,154946,970740,970804,C,True,"{""C"": 65}",186
2593,65,154946,155011,605610,605674,C,True,"{""C"": 65}",127
2594,65,155011,155076,152995,153059,B,True,"{""B"": 65}",89
2595,46,155076,155122,1395461,1395506,A,True,"{""A"": 46}",297
2596,65,155122,155187,47151,47215,B,True,"{""B"": 65}",166
2597,65,155187,155252,1480996,1481060,A,True,"{""A"": 65}",259
2598,65,155252,155317,1361167,1361231,A,True,"{""A"": 65}",2
2599,65,155317,155382,614842,614906,C,True,"{""C"": 65}",228
2600,65,155382,155447,205896,205960,B,True,"{""B"": 65}",344
2601,36,155447,155483,589128,589163,B,True,"{""B"": 36}",186
2602,65,155483,155548,1027362,1027426,C,True,"{""C"": 65}",360
2603,43,155548,155591,330674,330716,B,True,"{""B"": 43}",31
2604,65,155591,155656,749723,749787,C,True,"{""C"": 65}",323
2605,65,155656,155721,596007,596071,B,True,"{""B"": 65}",311
2606,65,155721,155786,271785,271849,B,True,"{""B"": 65}",245
2607,65,155786,155851,569795,569859,B,True,"{""B"": 65}",200
2608,65,155851,155916,1449759,1449823,A,True,"{""A"": 65}",358
2609,65,155916,155981,1667099,1667163,A,True,"{""A"": 65}",336
2610,65,155981,156046,606880,606944,C,True,"{""C"": 65}",342
2611,65,156046,156111,696354,696418,C,True,"{""C"": 65}",212
2612,65,156111,156176,320397,320461,B,True,"{""B"": 65}",60
2613,65,156176,156241,1733351,1733415,A,True,"{""A"": 65}",319
2614,65,156241,156306,1220052,1220116,A,True,"{""A"": 65}",362
2615,40,156306,156346,772813,772852,C,True,"{""C"": 40}",161
2616,65,156346,156411,626276,626340,C,True,"{""C"": 65}",246
2617,49,156411,156460,980063,980111,C,True,"{""C"": 49}",203
2618,65,156460,156525,406226,406290,B,True,"{""B"": 65}",212
2619,65,156525,156590,1323974,1324038,A,True,"{""A"": 65}",5
2620,65,156590,156655,1466305,1466369,A,True,"{""A"": 65}",183
2621,65,156655,156720,241643,241707,B,True,"{""B"": 65}",197
2622,65,156720,156785,1078344,1078408,C,True,"{""C"": 65}",239
2623,65,156785,156850,951690,951754,C,True,"{""C"": 65}",322
2624,65,156850,156915,32131,32195,B,True,"{""B"": 65}",188
2625,65,156915,156980,1583578,1583642,A,True,"{""A"": 65}",252
2626,65,156980,157045,1791776,1791840,A,True,"{""A"": 65}",116
2627,65,157045,157110,379409,379473,B,True,"{""B"": 65}",117
2628,65,157110,157175,350944,351008,B,True,"{""B"": 65}",197
2629,65,157175,157240,342685,342749,B,True,"{""B"": 65}",141
2630,65,157240,157305,212855,212919,B,True,"{""B"": 65}",371
2631,65,157305,157370,1667272,1667336,A,True,"{""A"": 65}",328
2632,65,157370,157435,923552,923616,C,True,"{""C"": 65}",174
2633,40,157435,157475,1044801,1044840,C,True,"{""C"": 40}",199
2634,65,157475,157540,673710,673774,C,True,"{""C"": 65}",8
2635,49,157540,157589,1659826,1659874,A,True,"{""A"": 49}",5
2636,65,157589,157654,1537095,1537159,A,True,"{""A"": 65}",216
2637,65,157654,157719,161340,161404,B,True,"{""B"": 65}",213
2638,43,157719,157762,913846,913888,C,True,"{""C"": 43}",190
2639,37,157762,157799,1794286,1794322,A,True,"{""A"": 37}",211
2640,65,157799,157864,1577388,1577452,A,True,"{""A"": 65}",68
2641,65,157864,157929,1563786,1563850,A,True,"{""A"": 65}",143
2642,65,157929,157994,1583448,1583512,A,True,"{""A"": 65}",37
2643,65,157994,158059,775981,776045,C,True,"{""C"": 65}",183
2644,44,158059,158103,741779,741822,C,True,"{""C"": 44}",170
2645,46,158103,158149,582709,582754,B,True,"{""B"": 46}",180
2646,65,158149,158214,597055,597119,B,True,"{""B"": 65}",207
2647,48,158214,158262,582708,582755,B,True,"{""B"": 48}",279
2648,65,158262,158327,518369,518433,B,True,"{""B"": 65}",139
2649,65,158327,158392,1524513,1524577,A,True,"{""A"": 65}",152
2650,65,158392,158457,1426190,1426254,A,True,"{""A"": 65}",206
2651,65,158457,158522,256422,256486,B,True,"{""B"": 65}",143
2652,65,158522,158587,594722,594786,B,True,"{""B"": 65}",272
2653,37,158587,158624,154756,154792,B,True,"{""B"": 37}",111
2654,44,158624,158668,548926,548969,B,True,"{""B"": 44}",110
2655,65,158668,158733,155323,155387,B,True,"{""B"": 65}",109
2656,65,158733,158798,484800,484864,B,True,"{""B"": 65}",319
2657,65,158798,158863,319880,319944,B,True,"{""B"": 65}",247
2658,65,158863,158928,315910,315974,B,True,"{""B"": 65}",248
2659,65,158928,158993,319816,319880,B,True,"{""B"": 65}",355
2660,65,158993,159058,845485,845549,C,True,"{""C"": 65}",358
2661,65,159058,159123,1008811,1008875,C,True,"{""C"": 65}",359
2662,65,159123,159188,1020757,1020821,C,True,"{""C"": 65}",338
2663,65,159188,159253,765899,765963,C,True,"{""C"": 65}",226
2664,65,159253,159318,768241,768305,C,True,"{""C"": 65}",194
2665,38,159318,159356,1162912,1162949,C,True,"{""C"": 38}",76
2666,65,159356,159421,323395,323459,B,True,"{""B"": 65}",261
2667,39,159421,159460,795046,795084,C,True,"{""C"": 39}",200
2668,65,159460,159525,1154510,1154574,C,True,"{""C"": 65}",332
2669,65,159525,159590,1035832,1035896,C,True,"{""C"": 65}",289
2670,65,159590,159655,1441616,1441680,A,True,"{""A"": 65}",346
2671,39,159655,159694,420750,420788,B,True,"{""B"": 39}",199
2672,65,159694,159759,340366,340430,B,True,"{""B"": 65}",195
2673,65,159759,159824,92277,92341,B,True,"{""B"": 65}",98
2674,65,159824,159889,351179,351243,B,True,"{""B"": 65}",207
2675,65,159889,159954,1297879,1297943,A,True,"{""A"": 65}",205
2676,65,159954,160019,420533,420597,B,True,"{""B"": 65}",81
2677,43,160019,160062,1626831,1626873,A,True,"{""A"": 43}",319
2678,38,160062,160100,1395850,1395887,A,True,"{""A"": 38}",73
2679,65,160100,160165,1568949,1569013,A,True,"{""A"": 65}",71
2680,65,160165,160230,1117915,1117979,C,True,"{""C"": 65}",378
2681,41,160230,160271,582946,582986,B,True,"{""B"": 41}",199
2682,65,160271,160336,49699,49763,B,True,"{""B"": 65}",71
2683,65,160336,160401,1714636,1714700,A,True,"{""A"": 65}",257
2684,65,160401,160466,1559373,1559437,A,True,"{""A"": 65}",229
2685,45,160466,160511,1038645,1038689,C,True,"{""C"": 45}",268
2686,65,160511,160576,1672840,1672904,A,True,"{""A"": 65}",236
2687,65,160576,160641,1173784,1173848,C,True,"{""C"": 65}",233
2688,65,160641,160706,1548148,1548212,A,True,"{""A"": 65}",162
2689,65,160706,160771,1438714,1438778,A,True,"{""A"": 65}",263
2690,65,160771,160836,639266,639330,C,True,"{""C"": 65}",289
2691,65,160836,160901,878619,878683,C,True,"{""C"": 65}",319
2692,65,160901,160966,1432112,1432176,A,True,"{""A"": 65}",277
2693,65,160966,161031,1110847,1110911,C,True,"{""C"": 65}",240
2694,65,161031,161096,290791,290855,B,True,"{""B"": 65}",260
2695,65,161096,161161,1240185,1240249,A,True,"{""A"": 65}",251
2696,65,161161,161226,1090334,1090398,C,True,"{""C"": 65}",249
2697,65,161226,161291,1171754,1171818,C,True,"{""C"": 65}",260
2698,65,161291,161356,1424390,1424454,A,True,"{""A"": 65}",264
2699,65,161356,161421,761961,762025,C,True,"{""C"": 65}",169
2700,65,161421,161486,570819,570883,B,True,"{""B"": 65}",239
2701,65,161486,161551,1409322,1409386,A,True,"{""A"": 65}",152
2702,65,161551,161616,639272,639336,C,True,"{""C"": 65}",235
2703,65,161616,161681,1623982,1624046,A,True,"{""A"": 65}",262
2704,35,161681,161716,1491688,1491722,A,True,"{""A"": 35}",163
2705,65,161716,161781,592721,592785,B,True,"{""B"": 65}",331
2706,65,161781,161846,1468676,1468740,A,True,"{""A"": 65}",254
2707,65,161846,161911,262648,262712,B,True,"{""B"": 65}",253
2708,65,161911,161976,240827,240891,B,True,"{""B"": 65}",169
2709,36,161976,162012,20390,20425,B,True,"{""B"": 36}",233
2710,65,162012,162077,1019393,1019457,C,True,"{""C"": 65}",139
2711,65,162077,162142,1561768,1561832,A,True,"{""A"": 65}",252
2712,65,162142,162207,519676,519740,B,True,"{""B"": 65}",257
2713,65,162207,162272,1171823,1171887,C,True,"{""C"": 65}",269
2714,37,162272,162309,1014478,1014514,C,True,"{""C"": 37}",356
2715,65,162309,162374,800272,800336,C,True,"{""C"": 65}",256
2716,65,162374,162439,1677078,1677142,A,True,"{""A"": 65}",48
2717,65,162439,162504,1206209,1206273,A,True,"{""A"": 65}",81
2718,65,162504,162569,929183,929247,C,True,"{""C"": 65}",152
2719,40,162569,162609,1553578,1553617,A,True,"{""A"": 40}",207
2720,65,162609,162674,25153,25217,B,True,"{""B"": 65}",254
2721,65,162674,162739,799338,799402,C,True,"{""C"": 65}",210
2722,65,162739,162804,854310,854374,C,True,"{""C"": 65}",204
2723,65,162804,162869,953926,953990,C,True,"{""C"": 65}",75
2724,65,162869,162934,638798,638862,C,True,"{""C"": 65}",289
2725,65,162934,162999,116344,116408,B,True,"{""B"": 65}",81
2726,65,162999,163064,161915,161979,B,True,"{""B"": 65}",111
2727,65,163064,163129,1757546,1757610,A,True,"{""A"": 65}",356
2728,65,163129,163194,1582396,1582460,A,True,"{""A"": 65}",257
2729,65,163194,163259,699809,699873,C,True,"{""C"": 65}",204
2730,65,163259,163324,1379199,1379263,A,True,"{""A"": 65}",221
2731,65,163324,163389,1669171,1669235,A,True,"{""A"": 65}",241
2732,65,163389,163454,1481117,1481181,A,True,"{""A"": 65}",246
2733,65,163454,163519,541332,541396,B,True,"{""B"": 65}",146
2734,65,163519,163584,1719257,1719321,A,True,"{""A"": 65}",181
2735,38,163584,163622,1569291,1569328,A,True,"{""A"": 38}",273
2736,65,163622,163687,1607738,1607802,A,True,"{""A"": 65}",253
2737,65,163687,163752,1686389,1686453,A,True,"{""A"": 65}",273
2738,65,163752,163817,1189054,1189118,C,True,"{""C"": 65}",243
2739,65,163817,163882,1572388,1572452,A,True,"{""A"": 65}",333
2740,65,163882,163947,165325,165389,B,True,"{""B"": 65}",387
2741,65,163947,164012,637486,637550,C,True,"{""C"": 65}",99
2742,38,164012,164050,779146,779183,C,True,"{""C"": 38}",263
2743,65,164050,164115,597054,597118,B,True,"{""B"": 65}",261
2744,65,164115,164180,1166330,1166394,C,True,"{""C"": 65}",273
2745,65,164180,164245,1745627,1745691,A,True,"{""A"": 65}",250
2746,65,164245,164310,1495180,1495244,A,True,"{""A"": 65}",267
2747,65,164310,164375,1505535,1505599,A,True,"{""A"": 65}",163
2748,65,164375,164440,1686627,1686691,A,True,"{""A"": 65}",357
2749,65,164440,164505,929748,929812,C,True,"{""C"": 65}",48
2750,65,164505,164570,31407,31471,B,True,"{""B"": 65}",246
2751,65,164570,164635,1019484,1019548,C,True,"{""C"": 65}",187
2752,65,164635,164700,1015231,1015295,C,True,"{""C"": 65}",277
2753,65,164700,164765,80510,80574,B,True,"{""B"": 65}",251
2754,65,164765,164830,150055,150119,B,True,"{""B"": 65}",99
2755,43,164830,164873,608683,608725,C,True,"{""C"": 43}",197
2756,65,164873,164938,1672664,1672728,A,True,"{""A"": 65}",99
2757,65,164938,165003,1021794,1021858,C,True,"{""C"": 65}",236
2758,65,165003,165068,1686390,1686454,A,True,"{""A"": 65}",273
2759,65,165068,165133,522077,522141,B,True,"{""B"": 65}",269
2760,65,165133,165198,427331,427395,B,True,"{""B"": 65}",24
2761,44,165198,165242,761165,761208,C,True,"{""C"": 44}",362
2762,65,165242,165307,1735047,1735111,A,True,"{""A"": 65}",82
2763,65,165307,165372,170679,170743,B,True,"{""B"": 65}",364
2764,65,165372,165437,54858,54922,B,True,"{""B"": 65}",2
2765,65,165437,165502,1057427,1057491,C,True,"{""C"": 65}",272
2766,65,165502,165567,404395,404459,B,True,"{""B"": 65}",250
2767,65,165567,165632,794100,794164,C,True,"{""C"": 65}",258
2768,65,165632,165697,779112,779176,C,True,"{""C"": 65}",274
2769,65,165697,165762,1191173,1191237,C,True,"{""C"": 65}",380
2770,65,165762,165827,1038828,1038892,C,True,"{""C"": 65}",42
2771,65,165827,165892,899284,899348,C,True,"{""C"": 65}",221
2772,65,165892,165957,151434,151498,B,True,"{""B"": 65}",355
2773,65,165957,166022,1432105,1432169,A,True,"{""A"": 65}",42
2774,65,166022,166087,1243142,1243206,A,True,"{""A"": 65}",2
2775,65,166087,166152,1140402,1140466,C,True,"{""C"": 65}",2
2776,65,166152,166217,1299692,1299756,A,True,"{""A"": 65}",380
2777,65,166217,166282,687156,687220,C,True,"{""C"": 65}",276
2778,65,166282,166347,1038829,1038893,C,True,"{""C"": 65}",277
2779,65,166347,166412,259521,259585,B,True,"{""B"": 65}",274
2780,65,166412,166477,1376062,1376126,A,True,"{""A"": 65}",274
2781,65,166477,166542,1426842,1426906,A,True,"{""A"": 65}",24
2782,65,166542,166607,701283,701347,C,True,"{""C"": 65}",121
2783,65,166607,166672,1213025,1213089,A,True,"{""A"": 65}",167
2784,35,166672,166707,864160,864194,C,True,"{""C"": 35}",78
2785,65,166707,166772,314378,314442,B,True,"{""B"": 65}",367
2786,40,166772,166812,1004948,1004987,C,True,"{""C"": 40}",307
2787,38,166812,166850,1268139,1268176,A,True,"{""A"": 38}",292
2788,65,166850,166915,489715,489779,B,True,"{""B"": 65}",69
2789,47,166915,166962,1345200,1345246,A,True,"{""A"": 47}",292
2790,65,166962,167027,245396,245460,B,True,"{""B"": 65}",313
2791,44,167027,167071,1522504,1522547,A,True,"{""A"": 44}",91
2792,65,167071,167136,1226106,1226170,A,True,"{""A"": 65}",321
2793,65,167136,167201,249503,249567,B,True,"{""B"": 65}",149
2794,65,167201,167266,1174699,1174763,C,True,"{""C"": 65}",15
2795,42,167266,167308,808854,808895,C,True,"{""C"": 42}",95
2796,65,167308,167373,1067309,1067373,C,True,"{""C"": 65}",281
2797,65,167373,167438,1793548,1793612,A,True,"{""A"": 65}",157
2798,65,167438,167503,228854,228918,B,True,"{""B"": 65}",224
2799,65,167503,167568,362278,362342,B,True,"{""B"": 65}",200
2800,42,167568,167610,1598888,1598929,A,True,"{""A"": 42}",185
2801,65,167610,167675,1523170,1523234,A,True,"{""A"": 65}",5
2802,65,167675,167740,1439697,1439761,A,True,"{""A"": 65}",287
2803,43,167740,167783,433257,433299,B,True,"{""B"": 43}",274
2804,65,167783,167848,86400,86464,B,True,"{""B"": 65}",6
2805,40,167848,167888,1645754,1645793,A,True,"{""A"": 40}",185
2806,65,167888,167953,288580,288644,B,True,"{""B"": 65}",80
2807,65,167953,168018,735392,735456,C,True,"{""C"": 65}",346
2808,65,168018,168083,1781530,1781594,A,True,"{""A"": 65}",356
2809,65,168083,168148,1055098,1055162,C,True,"{""C"": 65}",157
2810,49,168148,168197,846623,846671,C,True,"{""C"": 49}",78
2811,46,168197,168243,1234301,1234346,A,True,"{""A"": 46}",256
2812,65,168243,168308,388210,388274,B,True,"{""B"": 65}",10
2813,38,168308,168346,1186720,1186757,C,True,"{""C"": 38}",147
2814,65,168346,168411,1471922,1471986,A,True,"{""A"": 65}",29
2815,65,168411,168476,1370749,1370813,A,True,"{""A"": 65}",186
2816,65,168476,168541,644298,644362,C,True,"{""C"": 65}",123
2817,65,168541,168606,1350473,1350537,A,True,"{""A"": 65}",11
2818,39,168606,168645,1786768,1786806,A,True,"{""A"": 39}",14
2819,65,168645,168710,1511383,1511447,A,True,"{""A"": 65}",7
2820,36,168710,168746,450884,450919,B,True,"{""B"": 36}",224
2821,65,168746,168811,458430,458494,B,True,"{""B"": 65}",30
2822,47,168811,168858,1702320,1702366,A,True,"{""A"": 47}",299
2823,45,168858,168903,1525947,1525991,A,True,"{""A"": 45}",148
2824,40,168903,168943,282873,282912,B,True,"{""B"": 40}",78
2825,65,168943,169008,954404,954468,C,True,"{""C"": 65}",213
2826,46,169008,169054,1553153,1553198,A,True,"{""A"": 46}",26
2827,65,169054,169119,1466186,1466250,A,True,"{""A"": 65}",93
2828,40,169119,169159,1255113,1255152,A,True,"{""A"": 40}",381
2829,42,169159,169201,1124832,1124873,C,True,"{""C"": 42}",38
2830,65,169201,169266,1091451,1091515,C,True,"{""C"": 65}",84
2831,65,169266,169331,1738195,1738259,A,True,"{""A"": 65}",140
2832,65,169331,169396,368075,368139,B,True,"{""B"": 65}",135
2833,65,169396,169461,649054,649118,C,True,"{""C"": 65}",89
2834,65,169461,169526,340959,341023,B,True,"{""B"": 65}",244
2835,65,169526,169591,1326089,1326153,A,True,"{""A"": 65}",203
2836,65,169591,169656,516153,516217,B,True,"{""B"": 65}",47
2837,42,169656,169698,451806,451847,B,True,"{""B"": 42}",145
2838,39,169698,169737,985457,985495,C,True,"{""C"": 39}",123
2839,65,169737,169802,238317,238381,B,True,"{""B"": 65}",75
2840,65,169802,169867,1090374,1090438,C,True,"{""C"": 65}",113
2841,65,169867,169932,1007170,1007234,C,True,"{""C"": 65}",57
2842,65,169932,169997,1693650,1693714,A,True,"{""A"": 65}",381
2843,65,169997,170062,320402,320466,B,True,"{""B"": 65}",310
2844,36,170062,170098,696856,696891,C,True,"{""C"": 36}",288
2845,44,170098,170142,1563341,1563384,A,True,"{""A"": 44}",332
2846,65,170142,170207,570820,570884,B,True,"{""B"": 65}",331
2847,65,170207,170272,1769394,1769458,A,True,"{""A"": 65}",369
2848,38,170272,170310,1183711,1183748,C,True,"{""C"": 38}",286
2849,65,170310,170375,1025366,1025430,C,True,"{""C"": 65}",29
2850,65,170375,170440,1705841,1705905,A,True,"{""A"": 65}",55
2851,65,170440,170505,1545903,1545967,A,True,"{""A"": 65}",200
2852,65,170505,170570,1116526,1116590,C,True,"{""C"": 65}",40
2853,65,170570,170635,831737,831801,C,True,"{""C"": 65}",63
2854,65,170635,170700,882144,882208,C,True,"{""C"": 65}",327
2855,65,170700,170765,447061,447125,B,True,"{""B"": 65}",59
2856,65,170765,170830,877855,877919,C,True,"{""C"": 65}",126
2857,65,170830,170895,532070,532134,B,True,"{""B"": 65}",94
2858,65,170895,170960,590096,590160,B,True,"{""B"": 65}",228
2859,65,170960,171025,167470,167534,B,True,"{""B"": 65}",212
2860,65,171025,171090,579151,579215,B,True,"{""B"": 65}",182
2861,65,171090,171155,1524353,1524417,A,True,"{""A"": 65}",26
2862,65,171155,171220,1346685,1346749,A,True,"{""A"": 65}",86
2863,65,171220,171285,719748,719812,C,True,"{""C"": 65}",44
2864,65,171285,171350,1708992,1709056,A,True,"{""A"": 65}",287
2865,65,171350,171415,199799,199863,B,True,"{""B"": 65}",127
2866,65,171415,171480,320626,320690,B,True,"{""B"": 65}",310
2867,65,171480,171545,1713147,1713211,A,True,"{""A"": 65}",31
2868,65,171545,171610,1118502,1118566,C,True,"{""C"": 65}",28
2869,36,171610,171646,581246,581281,B,True,"{""B"": 36}",175
2870,41,171646,171687,1595679,1595719,A,True,"{""A"": 41}",330
2871,65,171687,171752,956061,956125,C,True,"{""C"": 65}",112
2872,65,171752,171817,645971,646035,C,True,"{""C"": 65}",69
2873,65,171817,171882,284312,284376,B,True,"{""B"": 65}",122
2874,65,171882,171947,459337,459401,B,True,"{""B"": 65}",155
2875,65,171947,172012,1626079,1626143,A,True,"{""A"": 65}",66
2876,65,172012,172077,686336,686400,C,True,"{""C"": 65}",373
2877,65,172077,172142,41102,41166,B,True,"{""B"": 65}",135
2878,65,172142,172207,1778101,1778165,A,True,"{""A"": 65}",155
2879,65,172207,172272,1438934,1438998,A,True,"{""A"": 65}",355
2880,34,172272,172306,1495501,1495534,A,True,"{""A"": 34}",300
2881,65,172306,172371,1316502,1316566,A,True,"{""A"": 65}",6
2882,65,172371,172436,1710277,1710341,A,True,"{""A"": 65}",215
2883,65,172436,172501,579744,579808,B,True,"{""B"": 65}",54
2884,65,172501,172566,810212,810276,C,True,"{""C"": 65}",117
2885,65,172566,172631,1755811,1755875,A,True,"{""A"": 65}",376
2886,65,172631,172696,114803,114867,B,True,"{""B"": 65}",75
2887,65,172696,172761,915892,915956,C,True,"{""C"": 65}",68
2888,65,172761,172826,186640,186704,B,True,"{""B"": 65}",297
2889,65,172826,172891,917138,917202,C,True,"{""C"": 65}",199
2890,65,172891,172956,1415082,1415146,A,True,"{""A"": 65}",97
2891,35,172956,172991,869081,869115,C,True,"{""C"": 35}",308
2892,47,172991,173038,1063001,1063047,C,True,"{""C"": 47}",231
2893,65,173038,173103,212751,212815,B,True,"{""B"": 65}",126
2894,65,173103,173168,1712528,1712592,A,True,"{""A"": 65}",156
